0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
11.742206758833747,13.188079096163671,12.598864483532074,12.57065180531175,12.305965519841996,10.757279096229864,10.785798162809188,10.902764886984036,10.928488431344409,11.527704068144006,11.66036009148385,11.443817074133985,11.095029073304017,12.73576378596908,11.920039582851707,11.252566706849226,11.030675270202844,11.156127289996938,12.020905013161357,9.945720533716283,12.153398687849126,11.87170686189854,11.427509429734336,11.034588402910336,12.28688783848794,12.25722755486885,13.176791370750527,13.136066957535707,13.261239957284369,12.938223703469285,11.102920914958831,12.183541829908886,11.691847812053258,11.949257787474199,11.695859160654232,12.294694116096347,11.877584125465953,11.497170355246727,12.411531916452624,12.938581983918644,12.200056763539017,12.896776660709795,10.952351621265738,11.599140803509199,12.233607897102669,12.114155507543956,12.9154298068571,12.513100593945847,11.518792805993753,12.04986882451429,0.0
12.941173403173751,12.072480589868258,12.577760135321615,11.52171103561045,12.261504112222376,12.027347857202251,11.523355508001009,11.202520845899524,11.206230959443383,12.221854033171734,11.37756395498593,11.469360529463446,12.424474822722413,11.394244550120812,12.19968372306198,11.549192451594225,11.977208509799073,10.345157798079057,11.87643203250099,12.317599327338751,12.282189866560664,12.342949673546032,11.490590929021225,11.262485701834333,9.937894377328801,11.956710290993627,12.434890337850726,11.008791480963316,14.003338010283034,12.384265833716949,11.385572130288637,12.58468415616256,11.17060711438817,12.156163814708547,11.337819132710015,11.813342945453297,11.924840406145256,10.520669743130544,12.062134023132415,12.841216855133405,12.75145526218821,12.878044270397424,12.397852748831149,12.828505439517036,11.598214130501967,13.051059853495858,12.945099503518795,12.864772458403161,11.853711586740225,11.324092286809122,0.0
12.060897070311096,11.702795334957502,12.242437186752591,11.363080167309235,11.817907930330561,10.698546658736056,12.540483357310164,12.250469949522946,11.446660790238106,11.99110750700994,12.25039765968696,12.889177284004498,10.897653829519264,13.271402208550565,11.645424654048258,12.45726741848687,11.468694083926424,11.54695902084859,11.672819751172915,11.86712020840082,11.436685696725315,12.547852684356833,12.063550611136597,11.337812343117127,11.074645310704396,12.318726259392625,12.230188766846789,13.332487271723116,13.162303485550073,11.525631967873068,12.359086099857107,12.720753673310568,11.515621192730036,12.543451139540238,11.981182746415612,12.747149465847466,12.050489303178928,12.232591572150293,11.467274269038384,12.390845497478594,12.071113530827324,12.563722325391064,12.441339281623762,11.168325107700438,13.450972532247189,12.654994085492525,12.075322289735482,12.130662486334051,12.163906433124266,12.737060145246787,0.0
11.665673042117104,12.870634565819644,13.051162398731543,11.73722606412814,11.402997750975153,11.399102054614936,11.83088754404426,10.386764855443687,11.06163859738327,11.082808339841952,11.892561005168734,11.27553003860991,12.647278696150696,11.260334347746706,12.016593971843172,11.770626082873864,11.920091152391969,12.590968586745438,11.265021147388515,13.438857094628966,11.230643600328404,11.543122372523255,12.329321267026453,11.070199425636051,11.684834774259455,10.615132398658767,11.482343348301926,13.4182524724846,13.375001803136888,10.938482493745868,11.831579773498824,12.483426830438082,10.94384097997032,10.92442054075601,11.945719438919122,13.431101032342234,12.71529394478762,11.060890349818788,12.922203808183044,13.086988575848375,12.13906804181241,11.651000248799471,12.958851191954654,10.856135091293009,11.577729350266774,11.696096581467645,12.312246551426187,13.060547592641175,10.519883138680145,13.360352517438455,0.0
12.12852333987336,11.622370288893265,12.861357248299164,11.574653815096642,12.418257758363245,12.157445164036114,11.249321943227546,12.444434815201438,12.053208775726313,12.386304282360342,11.544167148432829,11.080100061031278,12.438300472281798,12.553821114051733,12.944673460716412,12.856068879877654,11.921442391235152,11.676915162022445,12.351577194345904,12.56423627679752,11.986910772019153,13.03267343648167,12.3148660015195,11.03730297457314,12.75420254279586,12.614021829603274,12.126780348678873,12.573845262663074,13.55189392405826,11.146585853020396,12.337471151171973,12.71312944721239,11.183240695112598,12.905126198868706,11.8479249411048,13.285370290302104,12.257461297808184,11.728625127860232,11.339851802373722,11.027044699635818,11.777460742489204,11.84234007440885,12.095809453432286,12.700327274085176,12.178373353909786,12.782828973364413,11.908062207964422,11.660815290766035,11.642015159320028,13.30309974576112,0.0
11.45128949977962,11.50562179632974,11.48779106075808,12.303972052882981,12.130930412172495,12.019920315642118,11.281197485807654,11.20736811639087,11.51832627749287,12.410462328037017,10.874045852383864,12.71873499772864,13.358765349937684,10.743464655377958,11.410768307985187,12.627296570334899,11.505397271250546,11.22099600892603,12.22503370606766,13.643128702800588,12.263845878903597,12.2662447064729,12.140451643119247,12.138704286771441,11.758167204649663,12.490819567828856,11.825796811871324,11.4503154985053,13.275055403726661,12.166492362790386,11.07747751041884,13.08167898878494,11.106269723789685,12.271390952953725,12.54677513905325,13.75256936518389,11.305587060225994,12.910126080793653,10.635948079051916,12.474059804122607,11.79336197686982,12.495028315617759,13.502458704862704,12.673965864346766,12.121795873508663,13.489239651813964,12.450561518647184,13.377280529140927,12.036393461025476,10.908094710158961,0.0
13.502304278905466,12.934946179034696,12.600670455449308,12.627164404147408,12.719712271534071,11.745541580056289,11.529386237400185,12.280078014013595,11.352227454159888,13.771256022962264,10.807782433722005,12.836390686880586,13.161012119028811,11.179721707294462,11.382448936027249,10.713374517607257,12.013301026736627,12.448424467768682,11.65583277621266,11.447311750146627,11.257047520376336,11.536244676506074,12.145428385816095,13.17645100961274,13.16659677943043,13.45277340615059,12.709432730760875,10.81087231843004,13.116196419134386,12.270931090076349,11.660654575444738,10.91067008582965,14.091031721970277,12.832394552178846,11.391537390957014,12.874124826706344,12.158791973316474,11.643289877734174,11.838132568804385,13.274351771198914,14.547845052760744,12.489372965673542,13.16026960950074,12.014077843194189,11.953121459093078,11.52548070221313,10.801636436922696,12.064341404019823,11.675267494404375,12.829444059339027,0.0
12.478792572087894,12.711201939824555,12.167310684059913,11.094671721193583,10.951007830251417,11.044492177675648,12.610329157974375,11.259771481959053,12.889276961259124,11.428429056585712,11.895953492553561,12.74703504936646,11.354866714987438,10.89911500540585,10.945036081163936,12.624833952642946,12.728482023984004,13.201359145418616,11.496544294848464,11.607158443832985,12.626310115904605,13.547243716106095,12.39727570049986,13.06520083976733,11.636206526158276,10.639808927106523,11.537303474397554,13.740171191548418,12.456185994753785,11.907068339464939,12.260948933690365,10.562574116139775,10.83733676034094,12.589405780643435,12.996222173154635,11.997982194941898,11.998734681438561,11.30586746557614,12.84028297432297,11.76937995232533,13.439324034624946,13.599160029994641,12.102196847927663,11.985486570199065,10.718716264495297,13.91468353041872,12.263303408937414,15.170405306215827,12.098565268632207,11.039476530926551,0.0
12.64381613161037,12.415070693506875,11.641614716690546,12.26535886334342,12.383928847619766,11.358951940520038,10.803469178464734,11.391591969655074,12.447269354061891,12.520905278632652,12.879559122630171,11.593580931020696,12.889515756358971,10.699342071051404,11.90777348107418,12.804828612372743,11.51418395214612,12.646205916326597,11.755006258859586,13.446049204380861,11.460138995052333,11.89873731188841,10.404170995228489,13.437017942540715,11.40457721474991,12.518971635086839,13.520678326093178,12.364316117256386,12.673286429990116,13.240673608260375,11.810378284805967,12.326002844587238,12.778615991525266,12.860931506664551,11.90519327009887,12.513948250348262,12.592567417664355,14.263641658981614,14.785460622639198,12.430581323586498,11.892190978733945,13.993572897868788,13.275545009771633,11.406269936492656,11.166345291472261,13.886426568254814,12.61532392300773,12.0822988171445,12.125197418529424,14.68815610747218,0.0
12.619051587039447,12.007535713088807,12.347324504116228,11.10182395338824,11.877403200333994,11.488733890944328,12.81629727947736,11.306133174022644,11.131357850706824,11.581966622321286,12.229801176535226,11.301740164605004,11.615059788390287,12.300491062891938,11.625740217273206,13.03010211495733,11.485591628476715,10.83361004994786,11.481336310687885,12.861894723507195,13.396899357786292,12.185559630767374,11.023771996996539,14.603193121530854,13.782370809962563,11.994198904782396,13.304303723099713,11.709985862889766,12.503579431209626,12.467006712729109,13.979693515627805,10.756560518504804,13.886929084370838,12.059083450566531,13.972882890320802,13.513663038505351,11.375173213161561,13.58030924389436,14.200561968777164,10.977151050363949,12.313133888686096,11.739873674328749,14.241970476482205,13.456840528808426,12.533577852314933,13.388330265413975,12.327268509368125,12.664805950879286,13.033217033063815,14.050563329075684,0.0
12.15979634753849,12.612527516483324,11.47678840812192,12.952724155820944,10.929881576831562,11.141767437986331,12.67741102865782,11.290489877992757,11.445692791806215,11.12714870990252,11.119399743220685,11.557005486734159,12.02437062691652,13.247309221098993,12.091118587333565,11.53360191362842,10.982896657527363,13.566523678990656,12.279480688838026,12.384712678101476,11.847871397385225,11.79808084446598,12.147463241393593,14.186573911762743,13.795480353972973,12.623258942346697,13.32714823448126,12.102963723751257,12.193680569407167,11.619571013257612,11.389153840624076,12.112148880123556,13.892654346216474,12.031196365097149,13.242760160368668,13.008905272125006,12.595390904494725,15.0388326155935,14.46024738769877,12.974250621125508,13.184280813509307,13.171553347353427,13.452562613393017,13.265710631270556,12.87157267314508,12.392921802336652,13.988446277374015,11.415435901988952,11.915838672056816,13.84070296364378,0.0
12.045197441056814,12.337625337090342,12.386719623655045,11.12813249813462,11.280695981879411,11.95892929152768,10.894413112921047,12.050035343044724,12.441154523049905,12.052607302371607,11.847812415464649,10.887492483432801,10.708015127167323,12.722232038867489,13.124849167910414,12.435032969675,12.378309391942437,11.492587796925314,12.852153533057608,10.980065821024706,13.775388285559748,12.830323638454873,12.346725315151698,15.07473650911815,13.01173274704998,12.179419660836249,12.559701070204124,13.448692346759666,12.511956684480374,12.371012069173306,11.080159180555372,13.063396800647604,13.514333671179564,12.252486854551973,13.233646793854694,12.075539378842404,11.554233071777402,13.363290498331411,13.626102998990866,12.940081805474858,14.007986698182973,11.686222104812995,15.08662927399734,12.190619102053795,14.070845021623516,12.701482043543182,11.962885746944986,12.215086071632465,12.694355887925862,12.059492617649404,0.0
10.429779877179124,12.671014384844224,11.18028148321142,12.518447157650106,11.737730381638393,12.563198487676726,11.18897737919499,11.902423449340565,10.982912313546825,11.462177925766216,12.029976587850829,11.892673487090116,11.282752656713418,13.67925359532926,11.582542134049218,12.770305628526282,12.564246741312926,12.756891366954695,13.767369048752546,11.872491853814125,11.2041147382116,11.428550828741459,13.811809852965007,14.565640852390064,11.84573086961182,12.869011074726947,11.84704334493209,11.327369877235467,13.064459098275915,12.862428433315086,11.583451704522455,12.695338490351501,13.410904048712272,13.203681603301385,12.76447742511672,13.765798671071648,14.140324381140644,12.942950939007556,14.06479290390731,12.917884378126393,14.467082570276535,12.488765259937654,12.579807538075304,13.149414997532736,11.951367937056613,11.867507570590984,13.590104938779762,13.482263888333602,13.511332957026465,13.064260008789963,0.0
11.257160583606208,12.967869126214016,11.399973739328484,13.18980277303739,11.381597915710405,11.35890750807554,12.104675107584162,12.233592278197351,10.485003434649851,11.668551616886992,10.910964207291567,11.81883892822644,12.713554432175586,12.40640395650902,10.683721337594717,12.682869248068382,11.319372711964384,12.48147158283412,12.748184056484378,12.727515699233725,12.500938575369167,12.288284499317058,12.875879497178794,13.951503355417412,10.889619630619853,11.996316520613634,11.278212071581313,13.19222813928649,13.228091156797344,10.568496399045578,10.658904517265842,12.93231395749358,14.096658067958641,14.423728786128276,12.909832843392305,12.428860023473744,14.182798366152108,13.567189137464194,12.704499097566785,12.401108243211056,11.713221405488213,13.471080052372955,12.196198127083713,11.409520851112811,13.046456992803929,11.57206385884218,14.556522527409598,13.509692990249324,15.044729231554248,12.218524213372907,0.0
13.536068569962318,12.565350065788259,11.64634738087876,12.305070146441707,12.053785650631822,11.992690087469464,12.533413544294927,10.984268364814227,11.859099052844341,12.776894261317432,11.490467949540491,12.980782295311274,11.500669991562333,12.848895842354764,12.406522407350463,12.213102582921758,12.874822039225087,12.71538366943266,11.71603136764759,12.081496423848808,11.77817448296833,12.25140564184924,13.105773704486484,12.688135706127644,11.605624149617748,12.298223831372864,11.935317235202966,12.604940659816018,13.186898511224351,11.099466577618704,13.35704385948118,14.163034202913847,12.553746197781244,11.345125774768574,11.958435938917482,12.423070844307587,12.687703525747507,14.693848717984224,13.876696152842175,12.134498957573626,14.2618819861763,11.688922203000322,14.904041426872745,11.799178671560169,12.23184280936465,10.909350472767976,11.564485016111552,12.685967898726124,12.558901546591814,13.225977861671504,0.0
13.363658107168932,13.749333050196247,12.305125888093073,12.397410176725533,11.77537765357277,12.677592959527153,12.487566697434307,11.88816532286884,11.535332095343454,12.237277538988414,13.368729777646635,11.993167633707749,12.704617404615329,12.353435274277857,11.182533627854076,11.434384772679858,12.227462564434793,12.750765455593314,12.54751489994825,12.394793143539374,11.094443279638076,12.367373041951605,11.640622615454447,11.539994462713,11.5193870625755,13.250976602988136,11.98508489885942,12.062611887568927,13.635428941583912,13.867421958903286,12.78988785422124,13.577696715804269,13.521798663221931,13.475672171660593,12.461302786323786,13.152131936496918,12.095612133198427,13.737104258461663,13.410328510385476,12.812977032326447,13.93865066371264,12.512628180686653,13.891445120195186,14.788415468841936,12.02046294565813,12.047312765073016,13.135448980421824,11.517878558496275,11.701595625382188,11.759912012868078,0.0
11.522647176677177,13.576023000386627,11.155889543836192,11.863694485552926,13.065511748700118,11.606989297963393,12.12092086690641,11.806646948888506,12.554256802072127,14.160395077958482,12.74202484650074,11.140752431730219,12.227211524305725,11.332699019534733,12.105148021560499,11.446533894480375,11.854436597607164,12.393638239849519,12.086059095833026,11.00295357391848,12.890423934407242,12.016525096404447,12.89746675051284,12.96744653332079,13.299584935828447,13.223360649469194,12.584757430186126,11.552148898759466,14.453177774833415,12.515534011461268,10.841957750716162,12.346973183351489,13.300463230962979,10.842037629932623,12.956988128080734,12.394829005660537,13.522217516381538,14.11726295728439,11.694601242696118,12.438799420816581,12.26657444451557,13.714488783277936,12.882030714793016,11.38648391894466,11.642835624988868,12.303798341439213,12.20710247082164,14.86821285964844,14.394012461255851,13.227912802439265,0.0
11.105666321780586,13.032381496328178,11.347946109973545,11.81310798532685,12.272678515732114,12.564940540943732,13.131818272399864,12.405843368834185,13.297055910012984,11.976559027874274,13.132959248574107,12.00093238793967,11.974661246011332,12.133711733588855,12.587631484653562,11.500160661850105,13.81793163679525,12.063446698264105,12.126763190339235,11.578658776568586,12.605617724654289,13.564497249536519,13.181924366993913,13.724541205615775,12.494321237349913,12.414528936528425,12.756530717015213,11.015802561997647,14.526540227833447,11.256986091999678,12.679631371167213,13.09876779259943,14.313468163079015,12.847283108414139,13.620218737561315,13.568070435699315,13.625151176692158,11.497099693496427,11.737766189209955,11.954677976751993,13.56276775685635,12.391402051073493,13.04871659717718,14.056743514611863,12.034886723524409,12.785673054522093,13.058732836720743,11.418702637737507,11.872504319787831,12.709198346883536,0.0
11.898191472208026,11.117659755057346,12.506079770184586,11.85828877775272,12.588038743972303,11.68052358372153,11.645214525043453,12.373213087802215,10.711943852262463,12.157960368714926,10.29126455733735,11.725734731658823,11.253791132621703,12.831894683821465,11.726912515320878,11.732708451882012,12.486469463320551,12.556119076135928,12.263682325275722,12.665171280300292,12.513064697768574,14.747078007338345,12.946222486058634,13.499397675581069,12.485597624764896,11.89444698668224,12.261683568613998,11.634767213801934,14.50853374470394,12.096127670280126,13.555482526853995,13.548845039330725,11.820015596611027,12.46836232736284,13.781864630084375,12.165793687752329,14.321104785935981,10.705973287912206,12.911027088371982,11.69161532537957,13.215293958255716,12.174017156440264,13.26294780140274,13.07522203656239,12.09799641768002,12.785313521159306,11.983474318328176,12.856114359434676,14.272333435773874,13.87786521993884,0.0
12.203728868923127,11.464877409919385,12.677647356761153,12.916154391660204,11.75515592240891,12.405192722115256,11.734203463652918,12.516572699689606,11.8360227964866,12.298132291407876,13.33016315486706,12.80360781100016,13.382652109828456,11.959470679808536,12.215767836425927,12.568096654540934,13.263989040331357,13.36016373971915,12.367918150986235,11.601051075105307,11.817511080759905,11.766542569958244,12.28900368772653,14.262155196211085,11.878491707726743,11.998341068097355,11.455972412270555,11.467089297856296,14.293852672946985,12.993090507686928,11.108664149003818,11.203256474629578,11.311689542373447,13.331708823216191,12.850489196314829,12.535901127356505,11.798236462126855,13.407679441267838,12.5931989107842,13.531358071091134,12.02319817368915,12.869338766272321,13.01286564177459,13.725620047252946,12.289122176498942,14.209185534954626,12.718396287187286,12.972301958460895,14.477006359809838,13.039532529387074,0.0
11.183736144471997,11.722497869414306,12.360539245930164,13.132204223397029,12.030487137938366,11.143189591998556,11.08367102368115,12.9207156335832,11.339328299104269,12.324037256871714,11.759364322396085,11.79772049664267,13.445655084584269,13.420527336366169,11.455445492170119,13.147920032795561,10.884324902473258,12.221998125030966,12.855544712504821,11.514042351674545,11.984299050116062,11.747299460210604,11.661283361066037,13.123283308215369,11.092007004015606,12.636010159028563,13.470826901555064,13.098922551493592,14.382044820432933,12.268969462754727,13.078629920821081,11.304481515429494,11.16750939539081,12.38518826687223,14.245264559641573,12.592240082331426,13.66891900908715,14.482326955116827,10.615441819419958,12.968660397811684,12.66513922014532,11.268812963805823,12.293633022008624,12.207898056122096,12.460907205986295,14.021289897392034,13.018107397042453,12.346926785033693,13.941915555527025,12.412942329907471,0.0
13.694760786282231,12.587735588208384,12.13509348208108,11.51195399242703,11.889539966699868,12.310075080670321,11.67645896256712,14.098216230703262,12.005615613255625,11.455531149910211,12.987480264772993,12.14249834489005,13.221790060781396,11.61478777394783,12.329598471717613,11.582324313830886,13.273739680192216,11.779475648846025,11.938004226261112,11.878029724521443,12.404858450886607,11.898474770361876,11.915339186887605,14.605355474170695,12.0512418576701,12.936971956749758,11.736602263216696,12.2365810543871,14.423596058451214,12.894698226310297,12.46980140881647,11.20188026238501,14.461940824356525,11.41565154432432,12.767511325839731,11.851991428432019,12.967967302095484,12.308403129261913,11.203654270368556,11.929402024238513,12.696922236635336,12.148179059678911,13.587614222187565,14.227622732926918,13.754935513921113,12.571533903058231,12.957121469313273,11.551278376536162,11.84287693916552,13.069065367907177,0.0
11.003664920232458,10.52073353962127,12.366145984497487,11.051128265351515,12.742258846426564,10.825198127772785,11.946787013211514,12.43009032696826,13.224415619285828,11.980714640186765,12.388553505555398,12.386518825654994,12.657473780532428,10.551854674853091,12.460956256205131,11.798198919252453,11.953655030715806,12.238143532434444,12.487581160227414,11.148227544791787,12.472142098018672,14.0913062632787,13.053597385803476,12.875367411457196,11.71911716900351,11.328764674192385,13.206555794135106,11.518054418478473,14.139170736726115,12.317502859349096,11.105581827361041,11.050864738937275,14.108852992998287,11.474155027097435,12.44473135756014,13.582292681750893,12.450278657336822,13.562762073912602,13.608439696988585,13.553741472425878,13.012647442814947,10.991203419432996,12.423030349238687,14.149032699684366,12.442318246826096,10.48056383703841,11.168918475098991,12.635154432539663,12.192698245325069,13.917303377203453,0.0
11.143843438191713,12.136077237643127,12.213263224508305,13.757692758546453,11.35084816362476,11.58127653405031,12.361260586110294,12.966839219179162,11.406689114536793,11.88507384657556,11.828808715622781,12.521618389542024,12.180959322295262,12.811763816241374,11.125016521161237,12.499554373099876,12.767207313773019,12.48613906159868,11.764210042314561,12.452750576306643,13.219947622214805,12.37289241543298,12.846553788766046,14.115159168286956,11.978039772194409,12.369578772953483,11.624484721368955,13.460752406760127,12.016973159223845,11.786769589004704,12.651442009331383,10.27565099439428,14.705214368191914,11.406636006176436,11.858348402271572,12.66718450405668,11.697864146645562,14.17078991205894,14.121340635634455,12.517098935744087,11.009925950516438,13.179910647838184,11.555814686611136,11.822776331435064,13.416060467573855,11.628478922481587,11.752678367155605,13.095942076422286,11.651558871435936,13.056938737082383,0.0
